resource,development-policy-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.811443 51.757892,-0.810958 51.758120,-0.810070 51.758470,-0.809883 51.757928,-0.809703 51.757552,-0.810367 51.757382,-0.810123 51.757136,-0.809564 51.757273,-0.809445 51.757063,-0.810546 51.756708,-0.810641 51.756653,-0.812053 51.757236,-0.812272 51.757092,-0.812371 51.757129,-0.811985 51.757461,-0.811421 51.757832,-0.811443 51.757892)))",KIMBLE ALLOTMENTS - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.721236 51.634332,-0.721450 51.634493,-0.720735 51.634864,-0.719676 51.634103,-0.721552 51.633105,-0.721730 51.633423,-0.721922 51.633622,-0.721700 51.633630,-0.721439 51.633778,-0.721433 51.633844,-0.721272 51.633845,-0.721187 51.633930,-0.721094 51.633931,-0.721088 51.634108,-0.721069 51.634144,-0.721026 51.634146,-0.721026 51.634252,-0.721317 51.634255,-0.721316 51.634283,-0.721236 51.634332)))",KINGS WOOD COUNTY MIDDLE SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.707688 51.614485,-0.707115 51.614139,-0.705381 51.613105,-0.705510 51.613027,-0.707990 51.614285,-0.707688 51.614485)))",KINGSMEAD ROAD OPEN SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.708160 51.611640,-0.708138 51.611664,-0.707982 51.611602,-0.707659 51.611408,-0.707327 51.611300,-0.707191 51.611203,-0.706708 51.611158,-0.706549 51.611107,-0.706323 51.610950,-0.706121 51.610681,-0.705708 51.610492,-0.705650 51.610442,-0.705639 51.610378,-0.708160 51.611640)))",KINGSMEAD ROAD RIVERSIDE AMENITY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.718364 51.643825,-0.718338 51.643824,-0.718330 51.643861,-0.716817 51.643817,-0.715995 51.643736,-0.715512 51.643638,-0.714954 51.643433,-0.714917 51.643471,-0.714676 51.643356,-0.714363 51.643103,-0.714010 51.642708,-0.713901 51.642518,-0.713851 51.642325,-0.713820 51.641916,-0.714033 51.641119,-0.714130 51.640038,-0.713913 51.639353,-0.713611 51.638903,-0.712048 51.638651,-0.709551 51.638142,-0.708744 51.637822,-0.706945 51.636905,-0.706535 51.636647,-0.705896 51.636051,-0.705151 51.635875,-0.704259 51.635613,-0.703238 51.635254,-0.703192 51.635276,-0.703223 51.635052,-0.703279 51.635052,-0.703280 51.634980,-0.703227 51.634979,-0.703267 51.634545,-0.703666 51.634540,-0.703670 51.634589,-0.704043 51.634573,-0.704061 51.634491,-0.704120 51.634471,-0.704106 51.634358,-0.703875 51.634274,-0.703312 51.634260,-0.703716 51.633091,-0.703775 51.633098,-0.703945 51.632835,-0.704163 51.632608,-0.704083 51.632662,-0.703963 51.632615,-0.704009 51.632564,-0.704130 51.632523,-0.704111 51.632457,-0.704246 51.632316,-0.704601 51.632431,-0.704626 51.632566,-0.704311 51.632671,-0.705823 51.632704,-0.705766 51.632846,-0.705765 51.632961,-0.706006 51.633344,-0.706287 51.633709,-0.706580 51.633651,-0.706790 51.633502,-0.706956 51.633449,-0.708369 51.633591,-0.708795 51.633734,-0.709618 51.634268,-0.709651 51.634301,-0.709629 51.634383,-0.709656 51.634453,-0.709779 51.634543,-0.710379 51.634569,-0.711072 51.634674,-0.711526 51.634697,-0.711714 51.634445,-0.711854 51.634092,-0.712019 51.634117,-0.711965 51.634477,-0.712094 51.634557,-0.713918 51.635135,-0.714090 51.635176,-0.714169 51.635120,-0.714231 51.635170,-0.714515 51.634839,-0.714556 51.634865,-0.714713 51.634865,-0.714853 51.634917,-0.715024 51.635075,-0.715412 51.635342,-0.715596 51.635651,-0.715728 51.635779,-0.715652 51.635841,-0.715665 51.635872,-0.715716 51.635919,-0.715756 51.635893,-0.716129 51.636215,-0.716252 51.636202,-0.716411 51.636133,-0.716982 51.635786,-0.717219 51.635407,-0.717342 51.635432,-0.717746 51.635341,-0.718066 51.635090,-0.718354 51.634988,-0.718343 51.634934,-0.718374 51.634933,-0.718991 51.634982,-0.719430 51.635098,-0.719349 51.635248,-0.719371 51.635269,-0.719679 51.635433,-0.720424 51.635974,-0.720893 51.636243,-0.721439 51.636419,-0.721555 51.636769,-0.721455 51.636939,-0.721563 51.637069,-0.721357 51.637319,-0.721053 51.637473,-0.721008 51.637549,-0.721241 51.637733,-0.721321 51.637717,-0.721437 51.637821,-0.721760 51.637909,-0.722074 51.638038,-0.721924 51.638114,-0.721830 51.638252,-0.721746 51.638708,-0.721808 51.639017,-0.721473 51.639187,-0.721357 51.639309,-0.721719 51.639302,-0.721724 51.639356,-0.721369 51.639346,-0.721286 51.639515,-0.721475 51.639613,-0.721370 51.640361,-0.721158 51.640445,-0.720953 51.640233,-0.720589 51.640146,-0.720434 51.640347,-0.720274 51.640480,-0.720405 51.640574,-0.719050 51.641874,-0.718523 51.642305,-0.718191 51.642662,-0.718119 51.642775,-0.718134 51.642805,-0.720265 51.642886,-0.721446 51.642887,-0.722146 51.642808,-0.722666 51.642804,-0.722687 51.642653,-0.723655 51.642683,-0.724207 51.642566,-0.724479 51.642541,-0.724512 51.642460,-0.725005 51.642626,-0.724659 51.643031,-0.725108 51.643191,-0.725751 51.643512,-0.725694 51.643576,-0.725193 51.643521,-0.722662 51.643500,-0.720087 51.643733,-0.718909 51.643876,-0.718361 51.643862,-0.718364 51.643825)))",KINGSWOOD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.709948 51.640998,-0.709483 51.640755,-0.709370 51.640849,-0.709050 51.640664,-0.708952 51.640403,-0.708491 51.640431,-0.708488 51.640404,-0.708501 51.640293,-0.708588 51.640199,-0.709080 51.639969,-0.709413 51.639750,-0.709463 51.639684,-0.709463 51.639447,-0.709451 51.639352,-0.709376 51.639266,-0.709483 51.639033,-0.709796 51.638856,-0.711257 51.639866,-0.711938 51.640301,-0.711494 51.640578,-0.711294 51.640596,-0.711247 51.640644,-0.711253 51.640720,-0.710942 51.640897,-0.710805 51.640917,-0.710406 51.640709,-0.709948 51.640998)))",KINGSWOOD FIELD NORTH - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.711257 51.639866,-0.709336 51.638550,-0.710004 51.638236,-0.712226 51.638684,-0.713474 51.638868,-0.713009 51.639765,-0.712883 51.639358,-0.712425 51.639201,-0.712146 51.639456,-0.711606 51.639741,-0.711257 51.639866)))",KINGSWOOD FIELD SOUTH - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.695107 51.606276,-0.694899 51.606332,-0.694645 51.606231,-0.694267 51.606409,-0.694252 51.606308,-0.694375 51.606002,-0.694906 51.605783,-0.695286 51.605583,-0.695319 51.605910,-0.695035 51.606044,-0.695142 51.606092,-0.695072 51.606153,-0.695098 51.606166,-0.695107 51.606276)))",KNAVES BEECH WAY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.836705 51.616596,-0.836569 51.616774,-0.836450 51.617044,-0.836383 51.617430,-0.836391 51.617937,-0.835380 51.617362,-0.835375 51.617340,-0.835780 51.617092,-0.836072 51.616782,-0.836265 51.616469,-0.836310 51.616454,-0.836705 51.616596)))",LANE END ALLOTMENTS (CHURCH ROAD) - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.833687 51.619006,-0.833410 51.618652,-0.833380 51.618595,-0.833425 51.618570,-0.833317 51.618489,-0.833342 51.618465,-0.833864 51.618684,-0.833982 51.618934,-0.833687 51.619006)))",LANE END VILLAGE POND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.744510 51.627496,-0.744853 51.627490,-0.745433 51.627427,-0.745380 51.627526,-0.745371 51.627679,-0.745261 51.627737,-0.745022 51.627684,-0.744510 51.627496)),((-0.744018 51.627379,-0.744492 51.627599,-0.744558 51.627640,-0.744338 51.627697,-0.744224 51.627693,-0.743883 51.627561,-0.744018 51.627379)))",LAW COURTS ISLAND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.729232 51.631912,-0.729021 51.631584,-0.729025 51.631495,-0.729372 51.630846,-0.729472 51.630795,-0.729737 51.630850,-0.729765 51.630815,-0.729924 51.630508,-0.730355 51.629864,-0.730495 51.629572,-0.730853 51.629014,-0.730513 51.628957,-0.730647 51.628914,-0.730730 51.628930,-0.730906 51.628601,-0.730828 51.628567,-0.730905 51.628539,-0.731098 51.628580,-0.731436 51.628524,-0.731417 51.628476,-0.731515 51.628461,-0.731765 51.627872,-0.731804 51.627853,-0.731959 51.627938,-0.732475 51.627981,-0.731801 51.627967,-0.731607 51.628393,-0.731708 51.628405,-0.731698 51.628499,-0.731593 51.628487,-0.731430 51.628754,-0.731476 51.628781,-0.731405 51.628772,-0.731294 51.629113,-0.731194 51.629091,-0.730904 51.629518,-0.730816 51.629710,-0.730758 51.629705,-0.730579 51.630033,-0.730371 51.630018,-0.729544 51.631395,-0.729647 51.631389,-0.729342 51.631821,-0.729321 51.631934,-0.729232 51.631912)),((-0.729017 51.631939,-0.728575 51.631698,-0.728391 51.631617,-0.728593 51.631466,-0.728629 51.631483,-0.728890 51.631674,-0.729034 51.631885,-0.729017 51.631939)))",LINCHFIELD TREE BELT - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.773110 51.575341,-0.772939 51.575335,-0.772848 51.575263,-0.773433 51.574573,-0.773824 51.574311,-0.774332 51.574649,-0.774304 51.574662,-0.773966 51.574428,-0.773608 51.574608,-0.773534 51.574660,-0.773275 51.574982,-0.773287 51.575029,-0.773518 51.575227,-0.773354 51.575173,-0.773058 51.575296,-0.773110 51.575341)),((-0.772393 51.576603,-0.772238 51.576421,-0.772285 51.576425,-0.772485 51.576333,-0.772837 51.576407,-0.772393 51.576603)),((-0.772462 51.576074,-0.772399 51.576049,-0.772699 51.575481,-0.772820 51.575493,-0.772462 51.576074)),((-0.773286 51.576238,-0.773098 51.576318,-0.772937 51.576336,-0.772426 51.576236,-0.772347 51.576160,-0.772387 51.576077,-0.772449 51.576084,-0.772511 51.576242,-0.772773 51.576299,-0.773286 51.576238)),((-0.772826 51.575479,-0.772721 51.575453,-0.772744 51.575411,-0.772824 51.575382,-0.773002 51.575395,-0.772826 51.575479)),((-0.772291 51.576312,-0.772382 51.576291,-0.772488 51.576308,-0.772268 51.576418,-0.772242 51.576401,-0.772291 51.576312)))",LITTLE MARLOW ROAD AMENITY SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.860052 51.737546,-0.859748 51.737345,-0.859695 51.737338,-0.859666 51.737369,-0.859368 51.737147,-0.858920 51.736732,-0.858949 51.736725,-0.858138 51.736078,-0.859569 51.735428,-0.859811 51.735638,-0.861057 51.736481,-0.859857 51.737273,-0.860165 51.737486,-0.860052 51.737546)))",LONGWICK PLAYING FIELD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.860421 51.737796,-0.860052 51.737546,-0.860165 51.737486,-0.859857 51.737273,-0.861057 51.736481,-0.861746 51.736952,-0.861057 51.737382,-0.860748 51.737477,-0.860676 51.737558,-0.860720 51.737632,-0.860421 51.737796)))",LONGWICK SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.725439 51.635854,-0.725438 51.635779,-0.725227 51.635756,-0.725322 51.635609,-0.725435 51.635518,-0.725736 51.635654,-0.725824 51.635747,-0.725855 51.635844,-0.725847 51.635899,-0.725439 51.635854)))",LYNDON GARDENS OPEN SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.776398 51.568033,-0.776710 51.568302,-0.775580 51.568745,-0.775093 51.568358,-0.775334 51.568264,-0.775418 51.568350,-0.776151 51.568089,-0.776398 51.568033)))",MARLOW BOWLS CLUB - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.777614 51.578783,-0.777493 51.578812,-0.777560 51.578921,-0.776955 51.579078,-0.776921 51.579032,-0.776856 51.579050,-0.776247 51.578114,-0.777403 51.577743,-0.777584 51.577957,-0.776939 51.578149,-0.777053 51.578320,-0.776856 51.578373,-0.776974 51.578543,-0.777389 51.578428,-0.777462 51.578453,-0.777858 51.578347,-0.777970 51.578560,-0.777680 51.578628,-0.777591 51.578745,-0.777614 51.578783)))",MARLOW C of E INFANT SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.759933 51.619156,-0.760260 51.619102,-0.759699 51.619574,-0.759300 51.619811,-0.759096 51.619871,-0.758944 51.619880,-0.758769 51.619826,-0.758597 51.619718,-0.758762 51.619586,-0.759198 51.619327,-0.759555 51.619238,-0.759897 51.619259,-0.759958 51.619216,-0.759933 51.619156)))",MARLOW HILL AMENITY SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.761368 51.618527,-0.761293 51.618502,-0.761287 51.618452,-0.761790 51.617947,-0.761986 51.617929,-0.762162 51.618040,-0.762178 51.618154,-0.762089 51.618279,-0.761499 51.618506,-0.761368 51.618527)))",MARLOW HILL ISLAND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.766603 51.578831,-0.766578 51.578881,-0.766545 51.578885,-0.766413 51.578741,-0.766417 51.578688,-0.766980 51.578540,-0.767323 51.578399,-0.768994 51.577404,-0.769131 51.577426,-0.769339 51.577549,-0.769315 51.577620,-0.768763 51.577959,-0.767740 51.578505,-0.767649 51.578719,-0.767475 51.578716,-0.767358 51.578573,-0.766603 51.578831)))",MARLOW ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.772597 51.574997,-0.772974 51.574825,-0.773031 51.574857,-0.772798 51.575160,-0.772597 51.574997)))",MARLOW ROAD GARDEN - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.766758 51.581754,-0.766368 51.581244,-0.766861 51.581101,-0.767152 51.581478,-0.766758 51.581754)))",MARLOW YOUTH AND COMMUNITY CENTRE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.721323 51.618215,-0.721153 51.618275,-0.720989 51.618096,-0.721477 51.617926,-0.721423 51.617867,-0.721667 51.617783,-0.721766 51.617892,-0.722087 51.617778,-0.722201 51.617907,-0.721323 51.618215)))",MARSH COUNTY FIRST SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.716325 51.656427,-0.716401 51.656226,-0.716619 51.654930,-0.716648 51.654644,-0.716624 51.654492,-0.716689 51.654496,-0.716712 51.654555,-0.716632 51.656353,-0.716325 51.656427)))",MARYS MEAD TREE BELT - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.711525 51.631166,-0.711444 51.631145,-0.711213 51.631520,-0.710995 51.631483,-0.711465 51.630697,-0.711734 51.630781,-0.711703 51.630854,-0.711620 51.630835,-0.711502 51.631011,-0.711570 51.631029,-0.711545 51.631068,-0.711582 51.631077,-0.711525 51.631166)))",MICKLEFIELD COMMUNITY CENTRE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.709679 51.632585,-0.710157 51.632501,-0.710307 51.632530,-0.710464 51.632664,-0.710730 51.632816,-0.709679 51.632585)),((-0.710102 51.632413,-0.709863 51.632469,-0.709738 51.632465,-0.709848 51.632279,-0.709904 51.632291,-0.710024 51.632124,-0.710077 51.632130,-0.710145 51.632326,-0.710102 51.632413)))",MICKLEFIELD SCHOOL AMENITY - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.825844 51.733452,-0.826234 51.733531,-0.826457 51.733709,-0.825690 51.733593,-0.824583 51.733275,-0.824682 51.733045,-0.825141 51.732676,-0.825237 51.732512,-0.826101 51.731860,-0.826202 51.731731,-0.825879 51.731658,-0.825411 51.731487,-0.825523 51.731348,-0.825981 51.731524,-0.826419 51.731613,-0.826589 51.731700,-0.826637 51.731777,-0.826619 51.732040,-0.826642 51.732135,-0.825937 51.732684,-0.826073 51.732743,-0.826333 51.732929,-0.826331 51.732955,-0.825844 51.733452)))",MONKS RISBOROUGH RECREATION GROUND - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.782846 51.668245,-0.782108 51.668597,-0.782047 51.668602,-0.781950 51.668520,-0.782736 51.668154,-0.782846 51.668245)),((-0.782888 51.668283,-0.782986 51.668363,-0.782220 51.668733,-0.782140 51.668669,-0.782225 51.668599,-0.782888 51.668283)))",MOSELEY ROAD - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.726741 51.645322,-0.726479 51.645356,-0.726406 51.645136,-0.726601 51.645111,-0.726741 51.645322)))",MOUNTFORD MEWS OPEN SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.679590 51.593657,-0.679472 51.593280,-0.679808 51.593268,-0.680016 51.593182,-0.680005 51.593025,-0.680719 51.593091,-0.680778 51.593180,-0.680562 51.593214,-0.680598 51.593338,-0.680450 51.593432,-0.680045 51.593495,-0.679935 51.593565,-0.679863 51.593540,-0.679590 51.593657)))",NORTHCROFT OPEN SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.774587 51.614842,-0.773884 51.614789,-0.774028 51.614086,-0.774791 51.614049,-0.774604 51.614935,-0.774568 51.614934,-0.774587 51.614842)))",PARK CRESCENT COUNTY SCHOOL - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.695334 51.635514,-0.694999 51.635519,-0.693083 51.635316,-0.692446 51.635164,-0.692160 51.635015,-0.692571 51.635127,-0.692713 51.635146,-0.692774 51.635121,-0.692821 51.635133,-0.692791 51.635176,-0.693010 51.635229,-0.693085 51.635210,-0.693716 51.635283,-0.694223 51.635376,-0.695334 51.635514)))",PENN COMMON - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
bf15ed030a1201b4ba9359ad051fe920965102701cad70e7c1af2d4cf0ae81f3,W23,,,2021-01-08,"MULTIPOLYGON (((-0.709264 51.651207,-0.709174 51.651226,-0.707245 51.650989,-0.707175 51.650961,-0.707158 51.650921,-0.707264 51.650882,-0.709199 51.651123,-0.709274 51.651152,-0.709264 51.651207)),((-0.710757 51.651335,-0.710819 51.651355,-0.710783 51.651426,-0.710733 51.651439,-0.709800 51.651309,-0.709758 51.651292,-0.709740 51.651241,-0.709759 51.651213,-0.709836 51.651218,-0.710757 51.651335)))",PENN ROAD AMENITY SPACE - Green Space,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/W23
